usd_cleaning_fee,f_property_type,f_room_type,f_room_type2,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,usd_price_day,p_host_response_rate,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_guests_included,n_reviews_per_month,n_extra_people,n_minimum_nights,n_beds,n_days_since,d_reviews_per_month,d_24hourcheckin,d_airconditioning,d_breakfast,d_buzzerwirelessintercom,d_cabletv,d_carbonmonoxidedetector,d_cats,d_dogs,d_doorman,d_doormanentry,d_dryer,d_elevatorinbuilding,d_essentials,d_familykidfriendly,d_fireextinguisher,d_firstaidkit,d_freeparkingonpremises,d_freeparkingonstreet,d_gym,d_hairdryer,d_hangers,d_heating,d_hottub,d_indoorfireplace,d_internet,d_iron,d_keypad,d_kitchen,d_laptopfriendlyworkspace,d_lockonbedroomdoor,d_lockbox,d_otherpets,d_paidparkingoffpremises,d_petsallowed,d_petsliveonthisproperty,d_pool,d_privateentrance,d_privatelivingroom,d_safetycard,d_selfcheckin,d_shampoo,d_smartlock,d_smokedetector,d_smokingallowed,d_suitableforevents,d_tv,d_washer,d_washerdryer,d_wheelchairaccessible,price,id,neighbourhood_cleansed,cancellation_policy,room_type,property_type
NA,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,40,100,2,1,100,1,1,1,0,3,1,13,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,40,16674588,Hackney,flexible,Entire home/apt,Apartment
5,Apartment,Private room,Private,strict,Real Bed,Hackney,50,100,2,1,95,5,1,0.29,20,1,1,511,0.29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,50,5665205,Hackney,strict,Private room,Apartment
20,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,50,NA,2,1,93,15,2,0.31,0,4,1,1433,0.31,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,50,946606,Hackney,flexible,Entire home/apt,Apartment
20,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,100,NA,4,1.5,93,4,3,0.42,10,3,2,285,0.42,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,100,11170106,Hackney,strict,Entire home/apt,Apartment
35,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,200,100,2,1,NA,0,1,NA,0,3,1,NA,NA,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,200,14840119,Hackney,flexible,Entire home/apt,Apartment
9,House,Private room,Private,strict,Real Bed,Hackney,26,100,3,1,79,17,1,2.2,12,1,2,231,2.2,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,26,13921898,Hackney,strict,Private room,House
5,House,Private room,Private,flexible,Real Bed,Hackney,30,100,2,3,NA,0,1,NA,0,2,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,30,15758009,Hackney,flexible,Private room,House
15,Apartment,Private room,Private,flexible,Real Bed,Hackney,49,NA,2,1,NA,1,1,0.13,0,2,2,237,0.13,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,49,13922991,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,Private,flexible,Couch,Hackney,45,NA,1,1,NA,0,1,NA,0,1,1,NA,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,45,16672875,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,45,NA,2,1,NA,0,1,NA,0,2,1,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,45,9859605,Hackney,flexible,Private room,Apartment
NA,House,Private room,Private,moderate,Real Bed,Hackney,29,80,2,2,96,5,1,1.85,5,2,1,80,1.85,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,29,16151046,Hackney,moderate,Private room,House
5,Apartment,Private room,Private,flexible,Real Bed,Hackney,40,NA,2,1,NA,0,1,NA,0,1,1,NA,NA,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,11823192,Hackney,flexible,Private room,Apartment
5,Apartment,Private room,Private,flexible,Real Bed,Hackney,25,88,1,1,100,2,1,2,0,2,NA,15,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,25,17198108,Hackney,flexible,Private room,Apartment
10,Apartment,Private room,Private,flexible,Real Bed,Hackney,45,80,2,1,99,26,1,2.35,0,1,1,331,2.35,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,45,10883583,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,19,NA,1,1,NA,0,1,NA,0,1,1,NA,NA,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,19,11037571,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,40,50,2,1,100,2,1,0.41,10,1,1,144,0.41,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40,14445382,Hackney,flexible,Private room,Apartment
95,House,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,149,98,4,1,NA,0,1,NA,0,3,4,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,149,12259772,Hackney,strict,Entire home/apt,House
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,30,NA,1,1,NA,0,1,NA,0,1,1,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,30,4614687,Hackney,flexible,Private room,Apartment
85,House,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,104,100,6,1.5,100,7,4,3.39,15,2,4,61,3.39,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,104,16279305,Hackney,moderate,Entire home/apt,House
186,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,206,96,6,2,100,19,1,2.86,11,1,4,198,2.86,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,206,14313198,Hackney,strict,Entire home/apt,Apartment
35,House,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,77,NA,6,1,100,3,2,0.29,15,2,3,311,0.29,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77,7568954,Hackney,moderate,Entire home/apt,House
10,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,80,50,2,1,94,7,1,0.57,0,1,1,370,0.57,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,80,9071321,Hackney,flexible,Entire home/apt,Apartment
25,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,180,100,6,1,97,32,4,1.94,20,2,4,495,1.94,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,180,8676923,Hackney,strict,Entire home/apt,Apartment
NA,House,Private room,Private,flexible,Real Bed,Hackney,28,NA,1,1.5,80,1,1,0.07,0,1,1,407,0.07,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,28,9987581,Hackney,flexible,Private room,House
15,Apartment,Private room,Private,strict,Real Bed,Hackney,33,100,2,1.5,NA,0,1,NA,0,2,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,33,17380383,Hackney,strict,Private room,Apartment
25,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,95,100,4,1,100,1,1,0.15,0,2,4,197,0.15,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,95,7234891,Hackney,flexible,Entire home/apt,Apartment
NA,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,50,88,5,1,40,1,1,0.48,0,3,2,62,0.48,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,50,16145222,Hackney,flexible,Entire home/apt,Apartment
10,Apartment,Private room,Private,strict,Real Bed,Hackney,80,100,2,1,100,2,1,0.63,0,2,1,94,0.63,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,80,16016624,Hackney,strict,Private room,Apartment
10,House,Private room,Private,moderate,Real Bed,Hackney,39,100,2,1,NA,0,1,NA,10,2,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,39,16540911,Hackney,moderate,Private room,House
5,Apartment,Private room,Private,moderate,Real Bed,Hackney,29,100,2,1,95,31,1,5.34,5,2,1,173,5.34,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,29,14443743,Hackney,moderate,Private room,Apartment
15,Apartment,Private room,Private,strict,Real Bed,Hackney,57,78,2,1.5,100,1,1,0.36,0,1,1,83,0.36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,57,15754454,Hackney,strict,Private room,Apartment
45,House,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,200,100,6,1,60,1,1,0.1,0,1,3,292,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,200,8158147,Hackney,flexible,Entire home/apt,House
NA,House,Private room,Private,strict,Real Bed,Hackney,24,NA,1,2,60,2,1,0.13,0,2,1,444,0.13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,24,7629199,Hackney,strict,Private room,House
50,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,75,NA,2,1,100,4,2,0.17,25,1,1,703,0.17,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,75,2779534,Hackney,moderate,Entire home/apt,Apartment
NA,House,Private room,Private,strict,Real Bed,Hackney,55,100,2,1,94,10,1,0.5,0,1,1,595,0.5,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,55,2004214,Hackney,strict,Private room,House
NA,Apartment,Private room,Private,strict,Real Bed,Hackney,38,100,2,1,90,2,1,0.36,0,3,1,166,0.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38,14838103,Hackney,strict,Private room,Apartment
10,Apartment,Private room,Private,strict,Real Bed,Hackney,45,NA,2,1,NA,0,1,NA,0,2,1,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,45,7366930,Hackney,strict,Private room,Apartment
75,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,79,100,4,1,88,5,2,0.31,10,2,1,489,0.31,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,79,8546405,Hackney,moderate,Entire home/apt,Apartment
NA,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,100,100,2,1,NA,0,1,NA,0,1,1,NA,NA,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,100,16541719,Hackney,flexible,Entire home/apt,Apartment
20,House,Private room,Private,moderate,Real Bed,Hackney,40,83,1,1,100,1,1,0.35,0,1,1,85,0.35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,40,11339908,Hackney,moderate,Private room,House
NA,House,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,400,NA,6,1.5,NA,0,1,NA,0,7,4,NA,NA,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,400,549999,Hackney,flexible,Entire home/apt,House
25,Apartment,Private room,Private,strict,Real Bed,Hackney,39,100,1,1.5,85,4,1,0.49,25,5,1,245,0.49,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,39,594107,Hackney,strict,Private room,Apartment
20,House,Private room,Private,strict,Real Bed,Hackney,32,100,2,2,89,15,1,0.91,8,4,1,496,0.91,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,32,7759306,Hackney,strict,Private room,House
35,House,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,150,100,5,1,60,1,1,0.43,0,2,3,68,0.43,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,150,15295875,Hackney,moderate,Entire home/apt,House
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,120,NA,2,0,NA,0,1,NA,0,1,1,NA,NA,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,120,418857,Hackney,flexible,Private room,Apartment
NA,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,100,NA,2,1,NA,0,1,NA,0,1,1,NA,NA,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,100,14572336,Hackney,flexible,Entire home/apt,Apartment
25,Apartment,Private room,Private,moderate,Real Bed,Hackney,48,100,2,1,100,8,1,0.75,0,1,1,318,0.75,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,48,11559933,Hackney,moderate,Private room,Apartment
NA,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,80,NA,2,1,70,3,1,0.2,0,5,1,454,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,80,680842,Hackney,flexible,Entire home/apt,Apartment
NA,House,Private room,Private,flexible,Real Bed,Hackney,20,NA,2,1,NA,0,1,NA,0,2,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,20,12281315,Hackney,flexible,Private room,House
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,48,100,2,2,100,2,1,0.24,0,1,1,247,0.24,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,48,13394741,Hackney,flexible,Private room,Apartment
30,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,99,NA,2,2,95,4,1,0.66,0,2,1,182,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,13657438,Hackney,moderate,Entire home/apt,Apartment
45,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,159,100,2,1,95,73,1,1.35,0,2,1,1622,1.35,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,159,286699,Hackney,strict,Entire home/apt,Apartment
68,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,75,100,2,1,96,11,2,1.59,15,2,1,207,1.59,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,75,13805901,Hackney,moderate,Entire home/apt,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,27,NA,1,1,100,1,1,0.14,0,7,1,221,0.14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,13656468,Hackney,flexible,Private room,Apartment
NA,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,160,NA,4,1,NA,0,1,NA,0,1,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,160,14573957,Hackney,flexible,Entire home/apt,Apartment
10,Apartment,Private room,Private,strict,Real Bed,Hackney,38,NA,2,1,60,1,1,0.19,10,2,1,157,0.19,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38,13393542,Hackney,strict,Private room,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,65,100,2,1,NA,0,1,NA,0,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65,17325400,Hackney,flexible,Private room,Apartment
20,Apartment,Private room,Private,moderate,Real Bed,Hackney,38,100,1,1,97,15,1,0.47,30,3,3,950,0.47,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,38,3431686,Hackney,moderate,Private room,Apartment
NA,House,Private room,Private,flexible,Real Bed,Hackney,38,NA,2,1.5,80,1,1,0.3,10,5,1,98,0.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,38,14834943,Hackney,flexible,Private room,House
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,45,100,2,1,90,6,1,1.13,0,2,1,159,1.13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,45,14310533,Hackney,flexible,Private room,Apartment
21,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,70,100,4,1,100,1,2,1,0,2,1,14,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,70,15883028,Hackney,strict,Entire home/apt,Apartment
35,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,84,100,3,1,96,97,2,2.06,25,2,1,1410,2.06,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,84,1071763,Hackney,strict,Entire home/apt,Apartment
50,House,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,450,NA,7,2.5,NA,0,1,NA,0,5,6,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,450,14047784,Hackney,flexible,Entire home/apt,House
8,House,Private room,Private,strict,Real Bed,Hackney,29,100,1,1,96,5,1,0.76,0,3,1,196,0.76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,8935939,Hackney,strict,Private room,House
50,House,Private room,Private,flexible,Real Bed,Hackney,110,50,2,1,NA,0,1,NA,0,2,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,110,4872494,Hackney,flexible,Private room,House
30,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,81,100,2,1,94,55,1,2.08,5,1,1,791,2.08,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,81,4742020,Hackney,moderate,Entire home/apt,Apartment
5,Apartment,Private room,Private,strict,Real Bed,Hackney,36,NA,2,1,73,3,1,0.14,4,4,1,636,0.14,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,36,6052722,Hackney,strict,Private room,Apartment
10,Apartment,Private room,Private,strict,Real Bed,Hackney,25,100,2,1,87,4,2,0.39,10,4,1,303,0.39,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,25,7101270,Hackney,strict,Private room,Apartment
NA,Apartment,Private room,Private,strict,Real Bed,Hackney,35,NA,1,1,100,2,1,0.16,0,1,1,383,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,11032836,Hackney,strict,Private room,Apartment
10,Apartment,Private room,Private,flexible,Real Bed,Hackney,42,0,2,2,93,6,1,0.2,0,7,1,920,0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,42,3823637,Hackney,flexible,Private room,Apartment
50,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,80,100,6,1.5,100,6,6,0.42,25,5,3,431,0.42,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,80,9721781,Hackney,moderate,Entire home/apt,Apartment
15,Apartment,Private room,Private,strict,Real Bed,Hackney,33,100,2,2,80,5,1,1,0,2,1,149,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,33,15033325,Hackney,strict,Private room,Apartment
